PROV_CODE,AMP_CODE,TAM_CODE,PROV_NAMT,PROV_NAME,AMP_NAMT,AMP_NAME,TAM_NAMT,TAM_NAME,PA,tumbol_ID,amenity,name,name_th,layer
84,5,2,สุราษฎร์ธานี,SURAT THANI,เกาะพะงัน,KO PHA-NGAN,บ้านใต้,BAN TAI,8405,840502,hospital,,,hospital
34,5,1,อุบลราชธานี,UBON RATCHATHANI,เขมราฐ,KHEMARAT,เขมราฐ,KHEMARAT,3405,340501,hospital,โรงพยาบาล เขมราฐ,โรงพยาบาล เขมราฐ,hospital
34,2,1,อุบลราชธานี,UBON RATCHATHANI,ศรีเมืองใหม่,SI MUEANG MAI,นาคำ,NA KHAM,3402,340201,hospital,,,hospital
48,6,2,นครพนม,NAKHON PHANOM,เรณูนคร,RENU NAKHON,โพนทอง,PHON THONG,4806,480602,hospital,,,hospital
48,1,12,นครพนม,NAKHON PHANOM,เมืองนครพนม,MUEANG NAKHON PHANOM,หนองญาติ,NONG YAT,4801,480112,hospital,,,hospital
19,3,1,สระบุรี,SARABURI,หนองแค,NONG KHAE,หนองแค,NONG KHAE,1903,190301,hospital,โรงพยาบาลหนองแค,,hospital
82,1,1,พังงา,PHANGNGA,เมืองพังงา,MUEANG PHANGNGA,ท้ายช้าง,THAI CHANG,8201,820101,hospital,โรงพยาบาลพังงา,,hospital
30,21,6,นครราชสีมา,NAKHON RATCHASIMA,ปากช่อง,PAK CHONG,หนองสาหร่าย,NONG SARAI,3021,302106,hospital,Bangkok Hospital,,hospital
48,3,2,นครพนม,NAKHON PHANOM,ท่าอุเทน,THA UTHEN,โนนตาล,NON TAN,4803,480302,hospital,,,hospital
48,10,1,นครพนม,NAKHON PHANOM,โพนสวรรค์,PHON SAWAN,โพนสวรรค์,PHON SAWAN,4810,481001,hospital,,,hospital
82,5,7,พังงา,PHANGNGA,ตะกั่วป่า,TAKUA PA,คึกคัก,KHUEK KHAK,8205,820507,,,,hospital
82,5,7,พังงา,PHANGNGA,ตะกั่วป่า,TAKUA PA,คึกคัก,KHUEK KHAK,8205,820507,,,,hospital
56,1,10,พะเยา,PHAYAO,เมืองพะเยา,MUEANG PHAYAO,แม่กา,MAE KA,5601,560110,hospital,ศูนย์การแพทย์และโรงพยาบาล มหาวิทยาลัยพะเยา,,hospital
30,24,5,นครราชสีมา,NAKHON RATCHASIMA,โนนแดง,NON DAENG,ดอนยาวใหญ่,DON YAO YAI,3024,302405,hospital,,,hospital
38,4,1,บึงกาฬ,BUENG KAN,เซกา,SEKA,เซกา,SEKA,3804,380401,hospital,Seka Hospital,,hospital
38,7,1,บึงกาฬ,BUENG KAN,ศรีวิไล,SI WILAI,ศรีวิไล,SI WILAI,3807,380701,hospital,Si Wilai Hospital,,hospital
10,39,2,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คลองตันเหนือ,KHLONG TAN NUEA,1039,103902,hospital,,,hospital
83,2,2,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302,830202,hospital,Dr. Bangla Clinic,Dr. Bangla International Clinic Patong,hospital
50,9,1,เชียงใหม่,CHIANG MAI,ฝาง,FANG,เวียง,WIANG,5009,500901,,,,hospital
34,1,1,อุบลราชธานี,UBON RATCHATHANI,เมืองอุบลราชธานี,MUEANG UBON RATCHATHANI,ในเมือง,NAI MUEANG,3401,340101,hospital,Sunpasitinter Hospital,,hospital
43,17,1,หนองคาย,NONG KHAI,โพธิ์ตาก,PHO TAK,โพธิ์ตาก,PHO TAK,4317,431701,hospital,,,hospital
38,5,4,บึงกาฬ,BUENG KAN,ปากคาด,PAK KHAT,โนนศิลา,NON SILA,3805,380504,hospital,,,hospital
33,2,1,ศรีสะเกษ,SI SA KET,ยางชุมน้อย,YANG CHUM NOI,ยางชุมน้อย,YANG CHUM NOI,3302,330201,hospital,โรงพยาบาล ยางชุมน้อย,,hospital
38,3,1,บึงกาฬ,BUENG KAN,โซ่พิสัย,SO PHISAI,โซ่,SO,3803,380301,hospital,,,hospital
86,1,1,ชุมพร,CHUMPHON,เมืองชุมพร,MUEANG CHUMPHON,ท่าตะเภา,THA TAPHAO,8601,860101,hospital,,,hospital
31,2,1,บุรีรัมย์,BURI RAM,คูเมือง,KHU MUEANG,คูเมือง,KHU MUEANG,3102,310201,hospital,Khu Muang Hospital,,hospital
38,1,1,บึงกาฬ,BUENG KAN,เมืองบึงกาฬ,MUEANG BUENG KAN,บึงกาฬ,BUENG KAN,3801,380101,hospital,,,hospital
84,9,1,สุราษฎร์ธานี,SURAT THANI,บ้านตาขุน,BAN TA KHUN,เขาวง,KHAO WONG,8409,840901,hospital,โรงพยาบาลบ้านตาขุน,,hospital
24,1,5,ฉะเชิงเทรา,CHACHOENGSAO,เมืองฉะเชิงเทรา,MUEANG CHACHOENGSAO,บางตีนเป็ด,BANG TIN PET,2401,240105,hospital,,,hospital
31,4,1,บุรีรัมย์,BURI RAM,นางรอง,NANG RONG,นางรอง,NANG RONG,3104,310401,hospital,Nangrong hospital,,hospital
10,14,1,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,สามเสนใน,SAM SEN NAI,1014,101401,hospital,โรงพยาบาล​ทหารผ่านศึก​,,hospital
71,4,2,กาญจนบุรี,KANCHANABURI,ศรีสวัสดิ์,SI SAWAT,ด่านแม่แฉลบ,DAN MAE CHALAEP,7104,710402,hospital,,,hospital
81,3,2,กระบี่,KRABI,เกาะลันตา,KO LANTA,เกาะลันตาน้อย,KO LANTA NOI,8103,810302,hospital,,,hospital
65,1,13,พิษณุโลก,PHITSANULOK,เมืองพิษณุโลก,MUEANG PHITSANULOK,บ้านกร่าง,BAN KRANG,6501,650113,hospital,,,hospital
52,9,4,ลำปาง,LAMPANG,แม่พริก,MAE PHRIK,พระบาทวังตวง,PHRABAT WANG TUANG,5209,520904,hospital,,,hospital
81,1,2,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,กระบี่ใหญ่,KRABI YAI,8101,810102,hospital,โรงพยาบาลจริยธรรมรวมแพทย์กระบี่,โรงพยาบาลจริยธรรมรวมแพทย์กระบี่,hospital
80,13,1,นครศรีธรรมราช,NAKHON SI THAMMARAT,ร่อนพิบูลย์,RON PHIBUN,ร่อนพิบูลย์,RON PHIBUN,8013,801301,hospital,Ron Phibun Hospital,,hospital
80,3,1,นครศรีธรรมราช,NAKHON SI THAMMARAT,ลานสกา,LAN SAKA,เขาแก้ว,KHAO KAEO,8003,800301,hospital,Lan Saka Hospital,,hospital
65,1,6,พิษณุโลก,PHITSANULOK,เมืองพิษณุโลก,MUEANG PHITSANULOK,ท่าโพธิ์,THA PHO,6501,650106,hospital,โรงพยาบาลมหาวิทยาลัยนเรศวร,,hospital
63,5,4,ตาก,TAK,ท่าสองยาง,THA SONG YANG,แม่หละ,MAE LA,6305,630504,hospital,MPบ้านอู่่หู่,,hospital
63,8,4,ตาก,TAK,อุ้มผาง,UMPHANG,แม่จัน,MAE CHAN,6308,630804,hospital,MCบ้านกล้อทอ,,hospital
63,8,2,ตาก,TAK,อุ้มผาง,UMPHANG,หนองหลวง,NONG LUANG,6308,630802,hospital,MCบ้านหนองหลวง,,hospital
63,8,1,ตาก,TAK,อุ้มผาง,UMPHANG,อุ้มผาง,UMPHANG,6308,630801,hospital,รพ.อุ้มผาง,,hospital
63,8,4,ตาก,TAK,อุ้มผาง,UMPHANG,แม่จัน,MAE CHAN,6308,630804,hospital,สสช.บ้านกุยต๊ะ,,hospital
63,4,4,ตาก,TAK,แม่ระมาด,MAE RAMAT,แม่ตื่น,MAE TUEN,6304,630404,hospital,มาลาเรียคลินิกบ้านแพะ ม.12 ต.แม่ตื่น,,hospital
63,8,1,ตาก,TAK,อุ้มผาง,UMPHANG,อุ้มผาง,UMPHANG,6308,630801,hospital,สสช.บ้านกิ่วห้าง,,hospital
86,7,1,ชุมพร,CHUMPHON,สวี,SAWI,นาโพธิ์,NA PHO,8607,860701,hospital,โรงพยาบาลสวี,,hospital
10,39,2,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คลองตันเหนือ,KHLONG TAN NUEA,1039,103902,hospital,Anonymous MedConsult Clinic,,hospital
10,33,1,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คลองเตย,KHLONG TOEI,1033,103301,hospital,โรงพยาบาลฟัน กรุงเทพ อินเตอร์เนชั่นแนล,,hospital
57,5,9,เชียงราย,CHIANG RAI,พาน,PHAN,ม่วงคำ,MUANG KHAM,5705,570509,hospital,โรงพยาบาลพาน,,hospital
34,32,2,อุบลราชธานี,UBON RATCHATHANI,สว่างวีระวงศ์,SAWANG WIRAWONG,ท่าช้าง,THA CHANG,3432,343202,hospital,,,hospital
14,1,1,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,ประตูชัย,PRATU CHAI,1401,140101,,,,hospital
14,1,1,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,ประตูชัย,PRATU CHAI,1401,140101,,,,hospital
14,1,1,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,ประตูชัย,PRATU CHAI,1401,140101,,,,hospital
14,1,1,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,ประตูชัย,PRATU CHAI,1401,140101,,,,hospital
14,1,1,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,ประตูชัย,PRATU CHAI,1401,140101,,,,hospital
11,3,3,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,บางปลา,BANG PLA,1103,110303,hospital,โรงพยาบาลรามาธิบดีจักรีนฤบดินทร์ สถาบันการแพทย์จักรีนฤบดินทร์,,hospital
10,7,4,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,ลุมพินี,LUMPHINI,1007,100704,hospital,Ibaby Fertility & Genetic Center,,hospital
10,14,1,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,สามเสนใน,SAM SEN NAI,1014,101401,hospital,Ratchakru Medical Center,,hospital
81,1,16,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,อ่าวนาง,AO NANG,8101,810116,hospital,wattanapat,,hospital
53,1,4,อุตรดิตถ์,UTTARADIT,เมืองอุตรดิตถ์,MUEANG UTTARADIT,ป่าเซ่า,PA SAO,5301,530104,,,,hospital
56,1,1,พะเยา,PHAYAO,เมืองพะเยา,MUEANG PHAYAO,เวียง,WIANG,5601,560101,hospital,คลินิกทันตกรรมหมอก้อง,,hospital
60,10,1,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,พยุหะ,PHAYUHA,6010,601001,hospital,พรศักดิ์เภสัช,,hospital
60,10,1,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,พยุหะ,PHAYUHA,6010,601001,hospital,กู้ภัยพยุหะ,,hospital
60,10,1,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,พยุหะ,PHAYUHA,6010,601001,hospital,โรงพยาบาลพยุหะคีรี,,hospital
60,10,8,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,ท่าน้ำอ้อย,THA NAM OI,6010,601008,hospital,โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์,,hospital
34,1,1,อุบลราชธานี,UBON RATCHATHANI,เมืองอุบลราชธานี,MUEANG UBON RATCHATHANI,ในเมือง,NAI MUEANG,3401,340101,hospital,โรงพยาบาลราชเวชอุบล,,hospital
44,1,1,มหาสารคาม,MAHA SARAKHAM,เมืองมหาสารคาม,MUEANG MAHA SARAKHAM,ตลาด,TALAT,4401,440101,hospital,โรงพยาบาลมหาสารคาม,,hospital
44,1,1,มหาสารคาม,MAHA SARAKHAM,เมืองมหาสารคาม,MUEANG MAHA SARAKHAM,ตลาด,TALAT,4401,440101,hospital,โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม strict Maha Sarakham 44000,โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม,hospital
55,14,7,น่าน,NAN,ภูเพียง,PHU PHIANG,ฝายแก้ว,FAI KAEO,5514,551407,hospital,โรงพยาบาลค่ายสุริยพงษ์,,hospital
12,4,8,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,บางรักพัฒนา,BANG RAK PHATTHANA,1204,120408,hospital,โรงพยาบาลเกษมราษฏร์ รัตนาธิเบศร์,,hospital
27,8,1,สระแก้ว,SA KAEO,โคกสูง,KHOK SUNG,โคกสูง,KHOK SUNG,2708,270801,hospital,New ?,,hospital
56,8,2,พะเยา,PHAYAO,ภูซาง,PHU SANG,ป่าสัก,PA SAK,5608,560802,hospital,โรงพยาบาลภูซาง,,hospital
10,33,2,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คลองตัน,KHLONG TAN,1033,103302,hospital,Mandarin Clinic Rama 4,,hospital
10,35,4,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,จอมทอง,CHOM THONG,1035,103504,hospital,mandarin clinic rama 2,,hospital
73,7,1,นครปฐม,NAKHON PATHOM,พุทธมณฑล,PHUTTHAMONTHON,ศาลายา,SALA YA,7307,730701,hospital,โรงพยาบาลพุทธมณฑล,,hospital
10,17,1,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,ห้วยขวาง,HUAI KHWANG,1017,101701,hospital,EKI-IVF Centre,,hospital
22,8,1,จันทบุรี,CHANTHABURI,แก่งหางแมว,KAENG HANG MAEO,แก่งหางแมว,KAENG HANG MAEO,2208,220801,hospital,Kaeng Hang Maeo Hospital,,hospital
21,3,1,ระยอง,RAYONG,แกลง,KLAENG,ทางเกวียน,THANG KWIAN,2103,210301,hospital,Klaeng Hospital,,hospital
84,4,6,สุราษฎร์ธานี,SURAT THANI,เกาะสมุย,KO SAMUI,บ่อผุด,BO PHUT,8404,840406,hospital,,,hospital
10,14,1,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,สามเสนใน,SAM SEN NAI,1014,101401,hospital,ศูนย์บริการเครื่องช่วยฟังอินทิเม็กซ์,,hospital
93,1,1,พัทลุง,PHATTHALUNG,เมืองพัทลุง,MUEANG PHATTHALUNG,คูหาสวรรค์,KHUHA SAWAN,9301,930101,hospital,,,hospital
33,5,26,ศรีสะเกษ,SI SA KET,ขุขันธ์,KHUKHAN,หนองฉลอง,NONG CHALONG,3305,330526,,,,hospital
33,5,26,ศรีสะเกษ,SI SA KET,ขุขันธ์,KHUKHAN,หนองฉลอง,NONG CHALONG,3305,330526,,,,hospital
84,1,3,สุราษฎร์ธานี,SURAT THANI,เมืองสุราษฎร์ธานี,MUEANG SURAT THANI,วัดประดู่,WAT PRADU,8401,840103,hospital,Bangkok hospital,,hospital
50,1,15,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ป่าตัน,PA TAN,5001,500115,hospital,Baan dol sook (Elderly care home),บ้านดลสุข,hospital
10,13,2,กรุงเทพมหานคร,BANGKOK,สัมพันธวงศ์,SAMPHANTHAWONG,สัมพันธวงศ์,SAMPHANTHAWONG,1013,101302,,,,hospital
